addon_name,addon_url,search_rank,search_term,platform
del.icio.us Complete,https://addons.mozilla.org/en-US/firefox/addon/delicious-complete/?src=search,54,excel,Firefox
Metal Lion Australis Graphite,https://addons.mozilla.org/en-US/firefox/addon/metal-lion-australis-graphite/?src=search,55,excel,Firefox
Who Is This Person?,https://addons.mozilla.org/en-US/firefox/addon/who-is-this-person/?src=search,56,excel,Firefox
NoSquint,https://addons.mozilla.org/en-US/firefox/addon/nosquint/?src=search,57,excel,Firefox
ScrapBook CHM Creator,https://addons.mozilla.org/en-US/firefox/addon/scrapbook-chm-creator/?src=search,58,excel,Firefox
Mind the Time,https://addons.mozilla.org/en-US/firefox/addon/mind-the-time/?src=search,59,excel,Firefox
CampciteResearch,https://addons.mozilla.org/en-US/firefox/addon/campciteresearch/?src=search,60,excel,Firefox
Public IP Display,https://addons.mozilla.org/en-US/firefox/addon/public-ip-display/?src=search,61,excel,Firefox
NeedleSearch,https://addons.mozilla.org/en-US/firefox/addon/needlesearch/?src=search,62,excel,Firefox
VITacademics Enhancement Suite,https://addons.mozilla.org/en-US/firefox/addon/vitacademics-enhancement/?src=search,63,excel,Firefox
Data Analytics,https://addons.mozilla.org/en-US/firefox/addon/data-analytics/?src=search,64,excel,Firefox
SMS Tracker,https://addons.mozilla.org/en-US/firefox/addon/smstracker/?src=search,65,excel,Firefox
Selenium IDE: VBA/VBS Formatters.,https://addons.mozilla.org/en-US/firefox/addon/selenium-ide-vbavbs-formatt/?src=search,66,excel,Firefox
sudoku,https://addons.mozilla.org/en-US/firefox/addon/sudoku/?src=search,67,excel,Firefox
Metal Lion Australis Tiger SP,https://addons.mozilla.org/en-US/firefox/addon/metal-lion-australis-tiger-sp/?src=search,68,excel,Firefox
Yandex Wordstat Assistant,https://addons.mozilla.org/en-US/firefox/addon/yandex-wordstat-assistant/?src=search,69,excel,Firefox
Rotating Tiles Picture Puzzle,https://addons.mozilla.org/en-US/firefox/addon/rotating-tiles-picture-puzz/?src=search,70,excel,Firefox
Dappad notebook sidebar,https://addons.mozilla.org/en-US/firefox/addon/dappad-notebook-sidebar/?src=search,71,excel,Firefox
PasswordConfidential,https://addons.mozilla.org/en-US/firefox/addon/smartpc-passwordconfidential/?src=search,72,excel,Firefox
CS HLTV,https://addons.mozilla.org/en-US/firefox/addon/cs-hltv/?src=search,73,excel,Firefox
Perldoc (perldoc.perl.org),https://addons.mozilla.org/en-US/firefox/addon/perldoc-perldocperlorg/?src=search,74,excel,Firefox
Vertical Tabs,https://addons.mozilla.org/en-US/firefox/addon/vertical-tabs/?src=search,75,excel,Firefox
Google Docs Preview,https://addons.mozilla.org/en-US/firefox/addon/google-docs-preview/?src=search,76,excel,Firefox
PSud Office Opener,https://addons.mozilla.org/en-US/firefox/addon/psud-office-opener/?src=search,77,excel,Firefox
Nodobe Viewer,https://addons.mozilla.org/en-US/firefox/addon/nodobe-viewer/?src=search,78,excel,Firefox
elementary Firefox,https://addons.mozilla.org/en-US/firefox/addon/elementary-firefox/?src=search,79,excel,Firefox
WinTask Fr,https://addons.mozilla.org/en-US/firefox/addon/wintask-fr/?src=search,80,excel,Firefox
Quick Calculator,https://addons.mozilla.org/en-US/firefox/addon/quick-calculator/?src=search,81,excel,Firefox
Woopages,https://addons.mozilla.org/en-US/firefox/addon/woopages/?src=search,82,excel,Firefox
ProxySel,https://addons.mozilla.org/en-US/firefox/addon/proxysel/?src=search,83,excel,Firefox
LockMagic Web Apps,https://addons.mozilla.org/en-US/firefox/addon/lockmagic-web-apps/?src=search,84,excel,Firefox
Bazzacuda Image Saver,https://addons.mozilla.org/en-US/firefox/addon/bazzacuda-image-saver/?src=search,85,excel,Firefox
rollApp File Opener,https://addons.mozilla.org/en-US/firefox/addon/rollapp-file-opener/?src=search,86,excel,Firefox
ConvertMyCurrency,https://addons.mozilla.org/en-US/firefox/addon/convertmycurrency/?src=search,87,excel,Firefox
Avastats for Firefox,https://addons.mozilla.org/en-US/firefox/addon/avastats-for-firefox/?src=search,88,excel,Firefox
Deals - All-in-one Internet Search (SSL & TLS),https://addons.mozilla.org/en-US/firefox/addon/internet-search-deals/?src=search,89,excel,Firefox
Auto USPS Customs Forms,https://addons.mozilla.org/en-US/firefox/addon/auto-usps-customs-forms/?src=search,90,excel,Firefox
Vocabulary Highlighter,https://addons.mozilla.org/en-US/firefox/addon/vocabulary-highlighter/?src=search,91,excel,Firefox
38p SSLdocSearch,https://addons.mozilla.org/en-US/firefox/addon/38p_SSLdocSearch/?src=search,92,excel,Firefox
BBDict,https://addons.mozilla.org/en-US/firefox/addon/bbdict/?src=search,93,excel,Firefox
SmartText,https://addons.mozilla.org/en-US/firefox/addon/smarttext/?src=search,94,excel,Firefox
WSDL Preview,https://addons.mozilla.org/en-US/firefox/addon/wsdl-preview/?src=search,95,excel,Firefox
Bring to OneNote,https://addons.mozilla.org/en-US/firefox/addon/bring-to-onenote/?src=search,96,excel,Firefox
