addon_name,addon_url,search_rank,search_term,platform
Facebook Anti Malware,https://chrome.google.com/webstore/detail/facebook-anti-malware/npfeahicbknalnphfgnamdokmknaidni,40,facebook,Chrome
Invite All Friends Facebook 2017,https://chrome.google.com/webstore/detail/invite-all-friends-facebo/jkaiginiaigndjcfdichbigjlecheofe,41,facebook,Chrome
J2TeaM Security,https://chrome.google.com/webstore/detail/j2team-security/hmlcjjclebjnfohgmgikjfnbmfkigocc,42,facebook,Chrome
fave - New Design for Facebook,https://chrome.google.com/webstore/detail/fave-new-design-for-faceb/pffbbpegcmjjkgkefanlcbklhgkmlfoj,43,facebook,Chrome
Facebook.com,https://chrome.google.com/webstore/detail/facebookcom/caeecmpcndhmmfdiepiifllocaloaoae,44,facebook,Chrome
Stop Ads for Facebook™,https://chrome.google.com/webstore/detail/stop-ads-for-facebook/odfahokplafhlibeoafadgpbfdipodpp,45,facebook,Chrome
Friend Inviter PRO 2016 - Invite All Friends,https://chrome.google.com/webstore/detail/friend-inviter-pro-2016-i/jjgfeibcphdoepjnmplpgbnpkngnmdmn,46,facebook,Chrome
Social Video Downloader,https://chrome.google.com/webstore/detail/social-video-downloader/amjcoehkcacocffpmhnefgoeanepjfkf,47,facebook,Chrome
facetalk: send Facebook voice message on PC,https://chrome.google.com/webstore/detail/facetalk-send-facebook-vo/nkfgkeobegndodpppmklnahieknfhaja,48,facebook,Chrome
Messenger (Unofficial),https://chrome.google.com/webstore/detail/messenger-unofficial/mdapmeleikeppmfgadilffngabfpibok,49,facebook,Chrome
"Facebook Dark Theme: Reduce Glare, Eye Strain",https://chrome.google.com/webstore/detail/facebook-dark-theme-reduc/lajfangpadlplbjnkeaolhpkkpkcdmhk,50,facebook,Chrome
Video & GIF Downloader For Facebook,https://chrome.google.com/webstore/detail/video-gif-downloader-for/ajanondpapegkikdhmmhmoogcaajdokn,51,facebook,Chrome
My Social Media Custom Theme,https://chrome.google.com/webstore/detail/my-social-media-custom-th/aoplmgafblbhcgmbcgdjlgckefefmpbg,52,facebook,Chrome
QSearch,https://chrome.google.com/webstore/detail/qsearch/ffkoifhnfeoofalpnnohfdlomcgkamcn,53,facebook,Chrome
Disconnect Facebook™ pixel & FB™ tracking,https://chrome.google.com/webstore/detail/disconnect-facebook-pixel/nnkndeagapifodhlebifbgbonbfmlnfm,54,facebook,Chrome
Lost Circles - Facebook Graph Visualizer,https://chrome.google.com/webstore/detail/lost-circles-facebook-gra/ehpmfdlcppenimpibdifodjgfafkjhjl,55,facebook,Chrome
Facebook Demetricator,https://chrome.google.com/webstore/detail/facebook-demetricator/dbkgglbefgkimiadfjmgnkjmaoahephg,56,facebook,Chrome
SELEZIONA TUTTI su Facebook by TecnikGeek,https://chrome.google.com/webstore/detail/seleziona-tutti-su-facebo/fpfcoddfnkknmfeegophbippbpbccknb,57,facebook,Chrome
Xtra Pro - Obtain Real Emails From Facebook !,https://chrome.google.com/webstore/detail/xtra-pro-obtain-real-emai/cjcleooabldppkbdoeaiinlklaccfdai,58,facebook,Chrome
