addon_name,addon_url,search_rank,search_term,platform
Adblock Plus for YouTube™,https://chrome.google.com/webstore/detail/adblock-plus-for-youtube/ppejmaapfaehlikmnkbmlhbmhniacpon,23,youtube,Chrome
AdBlockPro - Adblocker for Facebook & Youtube,https://chrome.google.com/webstore/detail/adblockpro-adblocker-for/ogdcomcbjdlgppjnfkehfdblagaamebp,24,youtube,Chrome
Black and Red Theme for YouTube™,https://chrome.google.com/webstore/detail/black-and-red-theme-for-y/ldgblendkekanjhdamohllnfpcdbgmbj,25,youtube,Chrome
Dark Theme for Youtube™,https://chrome.google.com/webstore/detail/dark-theme-for-youtube/bgcmpcojmomkonlajfoaaakhlkckojpk,26,youtube,Chrome
Pro Mode for YouTube Video Editor,https://chrome.google.com/webstore/detail/pro-mode-for-youtube-vide/aenmbapdfjdkanhfppdmmdipakgacanp,27,youtube,Chrome
Flash Player for YouTube™,https://chrome.google.com/webstore/detail/flash-player-for-youtube/lljhpdalfpihmdokpgmobnbeibbkignc,28,youtube,Chrome
Tags for YouTube™,https://chrome.google.com/webstore/detail/tags-for-youtube/dggphokdgjikekfiakjcpidcclbmkfga,29,youtube,Chrome
YouTube High Definition,https://chrome.google.com/webstore/detail/youtube-high-definition/dokdlgjaaaijndfajoknjbelmadhomca,30,youtube,Chrome
Subscriptions Grid For YouTube™,https://chrome.google.com/webstore/detail/subscriptions-grid-for-yo/dcnjhgnfnmijfkmcddcmffeamphmmeed,31,youtube,Chrome
Stop Ads for Youtube™,https://chrome.google.com/webstore/detail/stop-ads-for-youtube/eokpdmpbpjnfjgmakkggihfnnegpiglh,32,youtube,Chrome
Auto HD For YouTube™,https://chrome.google.com/webstore/detail/auto-hd-for-youtube/koiaokdomkpjdgniimnkhgbilbjgpeak,33,youtube,Chrome
Subtitles For YouTube,https://chrome.google.com/webstore/detail/subtitles-for-youtube/oanhbddbfkjaphdibnebkklpplclomal,34,youtube,Chrome
