addon_name,addon_url,search_rank,search_term,platform
BMP to PDF Converter,https://chrome.google.com/webstore/detail/bmp-to-pdf-converter/kdimfopclaeakpadknjkcaeijcicjaep,120,pdf,Chrome
DOC Converter,https://chrome.google.com/webstore/detail/doc-converter/apbckjfldaonennodlaigjafkkfhfapp,121,pdf,Chrome
PDF Viewer,https://chrome.google.com/webstore/detail/pdf-viewer/iebfjhbdefmdacbladnbfcnidoepgjmk,122,pdf,Chrome
Simple Save text to PDF,https://chrome.google.com/webstore/detail/simple-save-text-to-pdf/ocgceekecehjledakgiacbgdlkdjlbbj,123,pdf,Chrome
Rearrange PDF Pages - PDFfiller,https://chrome.google.com/webstore/detail/rearrange-pdf-pages-pdffi/odlliindmcdbihahccfedmlenodceenh,124,pdf,Chrome
Password Protect PDF,https://chrome.google.com/webstore/detail/password-protect-pdf/pmggppdlojajmehkkiieagmgoniindfm,125,pdf,Chrome
"Piss off, publisher frames!",https://chrome.google.com/webstore/detail/piss-off-publisher-frames/ffmffcaeblfpligkklopofadiemkelld,126,pdf,Chrome
"LaTeX, Desmos, and PDF extension",https://chrome.google.com/webstore/detail/latex-desmos-and-pdf-exte/kkecifdokfegdcdmejfpambcjfppaing,127,pdf,Chrome
"Save Text to PDF, WORD, EXCEL or Send EMAIL",https://chrome.google.com/webstore/detail/save-text-to-pdf-word-exc/fekmmlpjhkgpmlmgbfmdlngdclmncpke,128,pdf,Chrome
IntoWords,https://chrome.google.com/webstore/detail/intowords/nfphpgdlkoindbccbdmilopgeafllemo,129,pdf,Chrome
Nextsense PDF Signing Component,https://chrome.google.com/webstore/detail/nextsense-pdf-signing-com/dfjbpjcgbmpmjacdgflidcbdojphlhmd,130,pdf,Chrome
Convert Doc to PDF New Tab,https://chrome.google.com/webstore/detail/convert-doc-to-pdf-new-ta/fmhmcmcddfoaelhiifhlaemajghohkfc,131,pdf,Chrome
PDF Markup - My Web Markups & Highlighter,https://chrome.google.com/webstore/detail/pdf-markup-my-web-markups/cbjngbfjehiofmihfpodinolkcokdojp,132,pdf,Chrome
PDF to OCR Text Converter,https://chrome.google.com/webstore/detail/pdf-to-ocr-text-converter/cbdfhfjemjbndkgeafknoifghpfmhpbl,133,pdf,Chrome
D-ToolBox,https://chrome.google.com/webstore/detail/d-toolbox/jglhicdjgkdpoeepmenmpkdnfbekdoko,134,pdf,Chrome
Pin a pdf,https://chrome.google.com/webstore/detail/pin-a-pdf/gkmajjfpbcmhocnmkbfoiieenlmdkapi,135,pdf,Chrome
Merge PDF,https://chrome.google.com/webstore/detail/merge-pdf/odoekjadkpplgjhcnhbmfafpaigebgbg,136,pdf,Chrome
Add Photos to PDF Documents - PDFfiller,https://chrome.google.com/webstore/detail/add-photos-to-pdf-documen/bfdnalgoljknelfkinhelfcfdklccnpg,137,pdf,Chrome
FromDocToPDF,https://chrome.google.com/webstore/detail/fromdoctopdf/mallpejgeafdahhflmliiahjdpgbegpk,138,pdf,Chrome
Copyfish 🐟 Free OCR Software,https://chrome.google.com/webstore/detail/copyfish-%F0%9F%90%9F-free-ocr-soft/eenjdnjldapjajjofmldgmkjaienebbj,139,pdf,Chrome
Host PDF Online Using LinkToFill - PDFfiller,https://chrome.google.com/webstore/detail/host-pdf-online-using-lin/ojbinapifapakcfgnifoppjeekimjdpe,140,pdf,Chrome
EXIF Viewer,https://chrome.google.com/webstore/detail/exif-viewer/mmbhfeiddhndihdjeganjggkmjapkffm,141,pdf,Chrome
Delete Text In PDF - PDFfiller,https://chrome.google.com/webstore/detail/delete-text-in-pdf-pdffil/amfekfgkiegbdoajbilbjlkoicpaopik,142,pdf,Chrome
Combine PDF Tab,https://chrome.google.com/webstore/detail/combine-pdf-tab/jhikfnbjjehnpgphhngpokhfgpcckkba,143,pdf,Chrome
Create Editable PDF Forms - PDFfiller,https://chrome.google.com/webstore/detail/create-editable-pdf-forms/fmcocfhklodniopdodlcpckfacaoaole,144,pdf,Chrome
Chess.com (v3) Analysis,https://chrome.google.com/webstore/detail/chesscom-v3-analysis/bhjlkimpkkgkmfjlcfngmakenalgleap,145,pdf,Chrome
Hand Tool,https://chrome.google.com/webstore/detail/hand-tool/paflchebahgbgeambpbhoieeanaddehf,146,pdf,Chrome
the paper link for PubMed (limited),https://chrome.google.com/webstore/detail/the-paper-link-for-pubmed/emdponcknibglcjeidbemionclljooao,147,pdf,Chrome
PDF 4x6 Printer,https://chrome.google.com/webstore/detail/pdf-4x6-printer/cbjfhpmpgolcfdnphokchpnobjammnbo,148,pdf,Chrome
Excel to PDF Converter,https://chrome.google.com/webstore/detail/excel-to-pdf-converter/ebicppbdnhcoffnnljdiclfiapmnnjdk,149,pdf,Chrome
Add Pictures to PDF Documents - PDFfiller,https://chrome.google.com/webstore/detail/add-pictures-to-pdf-docum/ffejagfedijcljfpolenpfehhpfknnhl,150,pdf,Chrome
Add Comments to PDF Documents - PDFfiller,https://chrome.google.com/webstore/detail/add-comments-to-pdf-docum/mjoapalohbngljahadmmgifhdefacjpe,151,pdf,Chrome
TLLITs Gmail PDF Mailtolink Fixer,https://chrome.google.com/webstore/detail/tllits-gmail-pdf-mailtoli/jlikkjgjkhcdlaameebbddeajfggmibk,152,pdf,Chrome
Revise PDF Documents - PDFfiller,https://chrome.google.com/webstore/detail/revise-pdf-documents-pdff/faclalnhbkagaejcjnghojlcfndnkjpk,153,pdf,Chrome
Make PDF Modifiable - PDFfiller,https://chrome.google.com/webstore/detail/make-pdf-modifiable-pdffi/opglnomghmedgbljfcaliiacfkhlifnm,154,pdf,Chrome
Save to Google Drive™,https://chrome.google.com/webstore/detail/save-to-google-drive/pacllhnfaalmndlofaggllkjdonlgjnc,155,pdf,Chrome
LINER - Private Web/PDF Highlighter,https://chrome.google.com/webstore/detail/liner-private-webpdf-high/bmhcbmnbenmcecpmpepghooflbehcack,156,pdf,Chrome
PDF Sniffer,https://chrome.google.com/webstore/detail/pdf-sniffer/ofjcfechfnakogfemghpkpmodglmdjci,157,pdf,Chrome
TextoMagic - PDF to Text Converter,https://chrome.google.com/webstore/detail/textomagic-pdf-to-text-co/pkcadbmiccokndjpehmiblkbkofinkdm,158,pdf,Chrome
Share and Pmail PDF - PDFfiller,https://chrome.google.com/webstore/detail/share-and-pmail-pdf-pdffi/glhidhldmkchanjollglbcbnjoiaknmi,159,pdf,Chrome
Deliver Your PDF Froms - PDFfiller,https://chrome.google.com/webstore/detail/deliver-your-pdf-froms-pd/aoepmocjeemajljhnfonlpdemgppanlg,160,pdf,Chrome
Betterment PDF to CSV exporter,https://chrome.google.com/webstore/detail/betterment-pdf-to-csv-exp/jbneodpofmnammepmnejgkacdbjojcgn,161,pdf,Chrome
Get PDF Documents Signed - PDFfiller,https://chrome.google.com/webstore/detail/get-pdf-documents-signed/iinalppbgplbojgpkhogjmdapcphdkfd,162,pdf,Chrome
Collaborate On PDF Projects - PDFfiller,https://chrome.google.com/webstore/detail/collaborate-on-pdf-projec/egpimobhelalajnibpofadgafippfgmd,163,pdf,Chrome
Linkedin CV,https://chrome.google.com/webstore/detail/linkedin-cv/molbmfhjchleplbmfelmejkahmdpggic,164,pdf,Chrome
PDF to GIF Converter,https://chrome.google.com/webstore/detail/pdf-to-gif-converter/hpikoikcjhfkhgpglapdjhpmkbabioem,165,pdf,Chrome
